company_name,company_url,date,review,stay_date,title,user
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 6, 2017","the location , a bit difficult coming back at night... The staff were wonderful, felt like home and the place is charming...",September 2017,"Lovely , i truly recommend if you want a homey place and have a car to go around...",Nouran
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 28, 2017",Smell of sewer in our room.  Noise from other guests. Price.  Breakfast.,August 2017,Price.,Ron
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 18, 2017",None staff were very accommodating with my hectic schedule. Very appreciated!,August 2017,"Very accommodating to my hectic schedule, which made my trip stress free - thankyou!",*african
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 13, 2017",A bit out of the way and taxi drivers found it difficult to find. Lovely staff and AMAZING breakfast. Good value for money!,July 2017,Lovely staff and AMAZING breakfast.,Anna
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 2, 2017",None Simply perfect place to chill and get ready for exploring the capital of Kigali as well as the whole country. You will love it!,August 2017,Simply perfect place to chill and get ready for exploring...,Jiri
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 24, 2017","None Very friendly, beatiful room, nice view on Kigali!",June 2017,Everything perfect!,Alina
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 12, 2017",The use of the kitchen was limited due to renovations. The staff were very friendly and took turns to watch my little 2yo who was all over the place.,July 2017,Yambi was a welcoming place,Oluwatoyin
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 27, 2017",Bed a bit hard. Staff would do whatever we needed.,May 2017,Staff would do whatever we needed.,Linda
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 21, 2017","None Lovely breakfast buffet, try their African tea!",May 2017,"Lovely breakfast buffet, try their African tea!",Anonymous
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 21, 2017",The smell of too much anti mosquito spray Friendly & helpfulstaff,May 2017,Friendly & helpfulstaff,Anonymous
Orient Park Hotel,https://www.booking.com/hotel/rw/orient-park.html,"January 18, 2019","The spa did not provide all the services despite the menu display .
The restaurant is slow in the morning.
The receptionist could not answer properly to questions , maybe lack of training 
The room given was noisy because of the street nearby. Big and spacious room at 15 min drive from the airport ",January 2019,Big and spacious room at 15 min drive from the airport ,Christelle
Orient Park Hotel,https://www.booking.com/hotel/rw/orient-park.html,"November 15, 2018",The restaurant staff were sometimes inconsistent with my bills. The staff were helpful and amazing!,November 2018,"The hotel was a very good experience, and made my stay in Kigali memorable.",Chijioke
Orient Park Hotel,https://www.booking.com/hotel/rw/orient-park.html,"June 30, 2018",Room not particularly clean. Bed very uncomfortable. Terrible breakfast. Friendly staff.,June 2018,Very disappointing for the price.,Pontus
Romalo Guesthouse,https://www.booking.com/hotel/rw/romalo-guesthouse.html,"February 17, 2019",The staff had very little training in hospitality. The breakfast left a lot to be desired. Water took long to heat up and for some unknown reason they don't have adapter plugs for their wall sockets which are 2 pin🙍 I liked that it was in a convenient location and I could get myself to wherever I wanted hustle free.,February 2019,It's an average accommodation that is over priced with below average hospitality standards,Anonymous
Romalo Guesthouse,https://www.booking.com/hotel/rw/romalo-guesthouse.html,"June 14, 2018","bathroom water was cold, location, friendly staff",May 2018,"location, friendly staff",Agnes
Romalo Guesthouse,https://www.booking.com/hotel/rw/romalo-guesthouse.html,"June 2, 2018",Clean. Beautiful bdesign Property not ment for guest or hotel. Think it was built for personal use,June 2018,Romalo Guesthouse,Anonymous
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"February 1, 2019",N/A Good location and friendly owner. Breakfast on the terrace was a plus. Very close to Inema Arts Centre which is well worth a visit and some good restaurants. ,February 2019,Good location and friendly owner.,Dick
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"January 7, 2019","Nothing I did not like. However, I should say that I can not tell if the room is that quiet on weekends, as I was there on week days. Peaceful location. Room is spacious and correct. Staff waited me as I arrived at 1AM. Offered welcoming fruits and water in the following morning, which was pretty nice. And stocked my luggage kindly when I was away. Great choice if you are looking for a basic and yet clean room in a quiet location with friendly host. I found the golf court in front of the house to be an amazing site.",January 2019,Peaceful place.,Fabio
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"August 16, 2018","The location is not accurately reflected on maps. It is on KG 592, near the golf course, and not on the more central KG 5 Ave. The rooms are a bit dated. The staff are absolutely lovely. The garden is a nice place to sit. You get to meet a few other visitors staying there, which we enjoyed.",August 2018,The staff are absolutely lovely.,Anonymous
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"November 3, 2017",Shower was cold Bed was comfy.  Price excellent!!!  Gorgeous view of the Golf Course.  Feels like you're in a tropical forest -- birds singing all around you!,November 2017,Bed was comfy.,Anonymous
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"September 25, 2017",">The place location is not as it is in the google Map so struggled a bit to find the property and not popular with the locals either >Tranquility and a very quite neighborhood away from the noisycity streets, >Domina the Owner is very hospitable and ready to go any extra mile to make one feel home and ready to assist.",September 2017,Great place to stay with very fast wifi connectivity and would go back whenever am in Kigali city,Steve  KIbuna (choxx)
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"August 1, 2017","The accommodation is very basic but clean and comfortable. Nothing we disliked really. The women who runs the guest house is phenomenal! Such a nice soul with endless energy! We didn't see her til the morning because we got in really late, but she was so welcoming and warm and made us feel like we were in someone's house.",July 2017,Simple place with amazing staff,Nikolina
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"July 7, 2017","Privacy issue and washroom is awful. Only the behavior of the owner of this property is encouraging. Apart from that, this room has very less privacy. Washroom isn't upto the standard.",June 2017,Not that encouraging,Rubayat
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"April 26, 2019",No hot water Available at very short notice,April 2019,Not to be repeated,Christine
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"August 11, 2018",None Kind and friendly welcome from all the staff. Truly wonderful people!,July 2018,Kind and friendly welcome from all the staff.,Brenda
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"October 16, 2017",Crazy mama no good sigars No,October 2017,No good internet from hotel,qqqqqqqqqqqqqqq
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"July 30, 2017",Everything as excellent The helpfulness and patient of the host.,July 2017,Wonderful experience,Adama
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"July 9, 2017",Sharing bath/toilet The hospitality of the staff,July 2017,It eit,Fred
Golf Eden Guest House,https://www.booking.com/hotel/rw/golf-eden-guest-house.html,"June 14, 2017",No room service. My towel wasn't changed the entire 4 day stay. None,June 2017,The place could do with an active room service considering the price charged.,Victor
Murugo Rwanda Hostel,https://www.booking.com/hotel/rw/murugo-rwanda-hostel.html,"December 17, 2018","None Very friendly staff. It is in the middle of the business center but a bit further from the main center. Seems like mostly local businessmen spend their time here. You can take very cheap motorbikes to everywhere. We loved to be on the motorbikes, but sometimes you need steal nerves. Also you need to lead them the way because most drivers don't know the place.",December 2018,Lovely local stay,Lisanne
